status,supplierArticle,incomeId,techSize,warehouseName,dateClose,barcode,number,totalPrice,nmId,date,lastChangeDate,quantity 
,VD353,686520,6-8 лет,Подольск2,2020-03-17T04:28:00,5021464042448,M-Mos00276852,3295,11283560,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD447,686520,104,Подольск2,2020-03-17T04:28:00,5021462224471,M-Mos00276852,1497,11339587,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD465,686520,86,Подольск2,2020-03-17T04:28:00,5021462100553,M-Mos00276852,10995,11339588,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD612,686520,86,Подольск2,2020-03-17T04:28:00,5021464025083,M-Mos00276852,5997,11339596,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD612,686520,92,Подольск2,2020-03-17T04:28:00,5021464025090,M-Mos00276852,9995,11339596,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD690,686520,74,Подольск2,2020-03-17T04:28:00,5021464119478,M-Mos00276852,4995,11300066,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VE306,686520,110,Подольск2,2020-03-17T04:28:00,5021464187866,M-Mos00276852,21990,11339606,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VE881,686520,74,Подольск2,2020-03-17T04:28:00,5021464117627,M-Mos00276852,9995,11282544,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,RA610,686520,110,Подольск2,2020-03-17T04:28:00,5021463351114,M-Mos00276852,3297,11339483,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,TA020,686520,68,Подольск2,2020-03-17T04:28:00,5021463275083,M-Mos00276852,24995,11413822,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA247,686520,80,Подольск2,2020-03-17T04:28:00,5021463310760,M-Mos00276852,11495,11339486,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TC522_TC082,686520,134,Подольск2,2020-03-17T04:28:00,5021463466375,M-Mos00276852,5495,8606448,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB288,686520,86,Подольск2,2020-03-17T04:28:00,5021462586272,M-Mos00276852,3990,11339508,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB294,686520,104,Подольск2,2020-03-17T04:28:00,5021462072577,M-Mos00276852,8295,11339510,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB297,686520,110,Подольск2,2020-03-17T04:28:00,5021462587552,M-Mos00276852,16590,11339511,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB442,686520,104,Подольск2,2020-03-17T04:28:00,5021462103967,M-Mos00276852,12495,11339526,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB497,686520,104,Подольск2,2020-03-17T04:28:00,5021462550143,M-Mos00276852,2495,11339528,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,KA776,686520,134,Подольск2,2020-03-17T04:28:00,5021468678063,M-Mos00276852,4995,8852773,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,RA610,686520,80,Подольск2,2020-03-17T04:28:00,5021463351060,M-Mos00276852,5495,11339483,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,RA610,686520,92,Подольск2,2020-03-17T04:28:00,5021463351084,M-Mos00276852,5495,11339483,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,SB066,686520,74,Подольск2,2020-03-17T04:28:00,5021463497539,M-Mos00276852,37475,8507616,2020-03-15T00:00:00,2020-03-17T04:32:23.763,25
,SF007,686520,62,Подольск2,2020-03-17T04:28:00,5021469125221,M-Mos00276852,9495,9098601,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA020,686520,80,Подольск2,2020-03-17T04:28:00,5021463275106,M-Mos00276852,24995,11413822,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA415,686520,68,Подольск2,2020-03-17T04:28:00,5021463319862,M-Mos00276852,9990,11413823,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TB846_TB528,686520,116,Подольск2,2020-03-17T04:28:00,5021463404858,M-Mos00276852,5097,8606423,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,TD582,686520,12,Подольск2,2020-03-17T04:28:00,5021463534852,M-Mos00276852,2998,9552112,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VA007,686520,56,Подольск2,2020-03-17T04:28:00,5021464139933,M-Mos00276852,6897,11282536,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VA382,686520,80,Подольск2,2020-03-17T04:28:00,5021464138066,M-Mos00276852,7495,11339503,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB225,686520,110,Подольск2,2020-03-17T04:28:00,5021462563426,M-Mos00276852,1995,11339505,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB371,686520,92,Подольск2,2020-03-17T04:28:00,5021462101178,M-Mos00276852,9995,11339518,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB409,686520,110,Подольск2,2020-03-17T04:28:00,5021465407802,M-Mos00276852,9990,11339523,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB441,686520,92,Подольск2,2020-03-17T04:28:00,5021462102519,M-Mos00276852,8995,11339525,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB441,686520,98,Подольск2,2020-03-17T04:28:00,5021462102564,M-Mos00276852,5997,11339525,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB467,686520,110,Подольск2,2020-03-17T04:28:00,5021462140849,M-Mos00276852,3777,11300054,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,KA027,686520,56,Подольск2,2020-03-17T04:28:00,5021468524612,M-Mos00276852,8995,8868524,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA019,686520,62,Подольск2,2020-03-17T04:28:00,5021463274901,M-Mos00276852,24995,11413821,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TB814,686520,110,Подольск2,2020-03-17T04:28:00,5021463402724,M-Mos00276852,20990,11413824,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TB814,686520,92,Подольск2,2020-03-17T04:28:00,5021463402694,M-Mos00276852,18990,11413824,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TB846_TB528,686520,128,Подольск2,2020-03-17T04:28:00,5021463373758,M-Mos00276852,5397,8606423,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,TC154,686520,92,Подольск2,2020-03-17T04:28:00,5021463483372,M-Mos00276852,6295,8868592,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TF054,686520,110,Подольск2,2020-03-17T04:28:00,5021463846115,M-Mos00276852,8997,9872231,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VA175,686520,92,Подольск2,2020-03-17T04:28:00,5021464133047,M-Mos00276852,1795,11339500,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VA300,686520,92,Подольск2,2020-03-17T04:28:00,5021464135669,M-Mos00276852,1795,11339502,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB225,686520,104,Подольск2,2020-03-17T04:28:00,5021462563419,M-Mos00276852,3990,11339505,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB225,686520,98,Подольск2,2020-03-17T04:28:00,5021462563402,M-Mos00276852,1995,11339505,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB325,686520,104,Подольск2,2020-03-17T04:28:00,5021462594925,M-Mos00276852,6597,11339512,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB361,686520,110,Подольск2,2020-03-17T04:28:00,5021462090885,M-Mos00276852,4995,11339517,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB442,686520,140,Подольск2,2020-03-17T04:28:00,5021462107200,M-Mos00276852,8097,11339526,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB622,686520,128,Подольск2,2020-03-17T04:28:00,5021464087005,M-Mos00276852,10495,11339534,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB622,686520,98,Подольск2,2020-03-17T04:28:00,5021464086954,M-Mos00276852,9495,11339534,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB755,686520,122,Подольск2,2020-03-17T04:28:00,5021464091880,M-Mos00276852,3990,11339541,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VC121,686520,104,Подольск2,2020-03-17T04:28:00,5021464167097,M-Mos00276852,1995,11339554,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VC248,686520,110,Подольск2,2020-03-17T04:28:00,5021464180768,M-Mos00276852,15495,11339565,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VC738,686520,116,Подольск2,2020-03-17T04:28:00,5021464195564,M-Mos00276852,2318,11300059,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VC738,686520,98,Подольск2,2020-03-17T04:28:00,5021464195533,M-Mos00276852,3477,11300059,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD008,686520,104,Подольск2,2020-03-17T04:28:00,5021462395713,M-Mos00276852,3297,11339580,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD221,686520,98,Подольск2,2020-03-17T04:28:00,5021462464952,M-Mos00276852,5795,11300062,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD305,686520,6-8 лет,Подольск2,2020-03-17T04:28:00,5021464042349,M-Mos00276852,1677,11283556,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD349,686520,1-3 года,Подольск2,2020-03-17T04:28:00,5021464083953,M-Mos00276852,3795,11283559,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD476,686520,98,Подольск2,2020-03-17T04:28:00,5021464241643,M-Mos00276852,6597,11339590,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VD484,686520,134,Подольск2,2020-03-17T04:28:00,5021465470349,M-Mos00276852,10495,11339595,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VD744,686520,68,Подольск2,2020-03-17T04:28:00,5021464114329,M-Mos00276852,9995,11282543,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VE062,686520,110,Подольск2,2020-03-17T04:28:00,5021464176587,M-Mos00276852,1995,11339599,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VE062,686520,116,Подольск2,2020-03-17T04:28:00,5021464176594,M-Mos00276852,1995,11339599,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VE062,686520,80,Подольск2,2020-03-17T04:28:00,5021464176532,M-Mos00276852,1197,11339599,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VE306,686520,86,Подольск2,2020-03-17T04:28:00,5021464187828,M-Mos00276852,9995,11339606,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,RA610,686520,122,Подольск2,2020-03-17T04:28:00,5021462831358,M-Mos00276852,3297,11339483,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,RA611,686520,110,Подольск2,2020-03-17T04:28:00,5021463351336,M-Mos00276852,5495,11339484,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,SA407,686520,1-3 мес,Подольск2,2020-03-17T04:28:00,5021464774196,M-Mos00276852,5180,11413936,2020-03-15T00:00:00,2020-03-17T04:32:23.763,20
,TA415,686520,62,Подольск2,2020-03-17T04:28:00,5021463319855,M-Mos00276852,9990,11413823,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TE133_TE083,686520,104,Подольск2,2020-03-17T04:28:00,5021463890101,M-Mos00276852,10995,9872178,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VA011,686520,80,Подольск2,2020-03-17T04:28:00,5021464133689,M-Mos00276852,4497,11300053,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB379,686520,134,Подольск2,2020-03-17T04:28:00,5021464293253,M-Mos00276852,3495,11339520,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB379,686520,140,Подольск2,2020-03-17T04:28:00,5021464293260,M-Mos00276852,3495,11339520,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB474,686520,92,Подольск2,2020-03-17T04:28:00,5021462121060,M-Mos00276852,5295,11300055,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB708,686520,98,Подольск2,2020-03-17T04:28:00,5021464088484,M-Mos00276852,3990,11339538,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB806,686520,104,Подольск2,2020-03-17T04:28:00,5021464099381,M-Mos00276852,6597,11339543,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,KA776,686520,98,Подольск2,2020-03-17T04:28:00,5021468678001,M-Mos00276852,9990,8852773,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,KA779,686520,86,Подольск2,2020-03-17T04:28:00,5021468679411,M-Mos00276852,8990,8852774,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,NA059,686520,110,Подольск2,2020-03-17T04:28:00,5021465912184,M-Mos00276852,4495,8852778,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,QB495_NB733,686520,116,Подольск2,2020-03-17T04:28:00,5021462888383,M-Mos00276852,1995,8486976,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,QB496_NB734,686520,140,Подольск2,2020-03-17T04:28:00,5021462888697,M-Mos00276852,3990,8868536,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,RA610,686520,116,Подольск2,2020-03-17T04:28:00,5021463351121,M-Mos00276852,5495,11339483,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,RA611,686520,104,Подольск2,2020-03-17T04:28:00,5021463351329,M-Mos00276852,5495,11339484,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA415,686520,56,Подольск2,2020-03-17T04:28:00,5021463319848,M-Mos00276852,9990,11413823,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TB647,686520,86,Подольск2,2020-03-17T04:28:00,5021463365043,M-Mos00276852,20691,10142012,2020-03-15T00:00:00,2020-03-17T04:32:23.763,9
,TC220,686520,140,Подольск2,2020-03-17T04:28:00,5021463623464,M-Mos00276852,9990,9098142,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VA007,686520,50,Подольск2,2020-03-17T04:28:00,5021464139926,M-Mos00276852,4598,11282536,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VA175,686520,86,Подольск2,2020-03-17T04:28:00,5021464133030,M-Mos00276852,1795,11339500,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB285,686520,86,Подольск2,2020-03-17T04:28:00,5021462583141,M-Mos00276852,798,11339506,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VB287,686520,86,Подольск2,2020-03-17T04:28:00,5021462583844,M-Mos00276852,3990,11339507,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB290,686520,86,Подольск2,2020-03-17T04:28:00,5021462586579,M-Mos00276852,1197,11339509,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB347,686520,140,Подольск2,2020-03-17T04:28:00,5021462021339,M-Mos00276852,1998,11339515,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VB441,686520,80,Подольск2,2020-03-17T04:28:00,5021462102489,M-Mos00276852,5397,11339525,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB474,686520,104,Подольск2,2020-03-17T04:28:00,5021462122517,M-Mos00276852,5795,11300055,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB497,686520,92,Подольск2,2020-03-17T04:28:00,5021462550020,M-Mos00276852,4590,11339528,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VB497,686520,98,Подольск2,2020-03-17T04:28:00,5021462550037,M-Mos00276852,2495,11339528,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB514,686520,134,Подольск2,2020-03-17T04:28:00,5021462081159,M-Mos00276852,2277,11339531,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB709,686520,134,Подольск2,2020-03-17T04:28:00,5021464091279,M-Mos00276852,5397,11339539,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB759,686520,110,Подольск2,2020-03-17T04:28:00,5021464095116,M-Mos00276852,2997,11339542,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB759,686520,128,Подольск2,2020-03-17T04:28:00,5021464095147,M-Mos00276852,3177,11339542,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB806,686520,140,Подольск2,2020-03-17T04:28:00,5021464099466,M-Mos00276852,7197,11339543,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VC017,686520,98,Подольск2,2020-03-17T04:28:00,5021464153281,M-Mos00276852,5997,11339546,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VC079,686520,92,Подольск2,2020-03-17T04:28:00,5021464159047,M-Mos00276852,1497,11339550,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VC121,686520,86,Подольск2,2020-03-17T04:28:00,5021464167066,M-Mos00276852,798,11339554,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VC278,686520,98,Подольск2,2020-03-17T04:28:00,5021464183608,M-Mos00276852,2997,11339567,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VC738,686520,110,Подольск2,2020-03-17T04:28:00,5021464195557,M-Mos00276852,2318,11300059,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VC952,686520,98,Подольск2,2020-03-17T04:28:00,5021462374329,M-Mos00276852,5598,11339578,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VD072,686520,104,Подольск2,2020-03-17T04:28:00,5021462422969,M-Mos00276852,4398,11339585,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VD305,686520,1-3 года,Подольск2,2020-03-17T04:28:00,5021464042325,M-Mos00276852,5590,11283556,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VD309,686520,6-8 лет,Подольск2,2020-03-17T04:28:00,5021464043421,M-Mos00276852,5590,11283557,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,RA611,686520,134,Подольск2,2020-03-17T04:28:00,5021462841357,M-Mos00276852,10990,11339484,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TA019,686520,68,Подольск2,2020-03-17T04:28:00,5021463274918,M-Mos00276852,24995,11413821,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TA247,686520,74,Подольск2,2020-03-17T04:28:00,5021463310753,M-Mos00276852,6897,11339486,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,TB562,686520,128,Подольск2,2020-03-17T04:28:00,5021463374601,M-Mos00276852,27990,10142011,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TB663,686520,86,Подольск2,2020-03-17T04:28:00,5021463362639,M-Mos00276852,31980,8852788,2020-03-15T00:00:00,2020-03-17T04:32:23.763,20
,TB828_TB530,686520,134,Подольск2,2020-03-17T04:28:00,5021463342006,M-Mos00276852,41970,8606422,2020-03-15T00:00:00,2020-03-17T04:32:23.763,30
,SA557,686520,44-46,Подольск2,2020-03-17T04:28:00,5021469139143,M-Mos00276852,4980,11413937,2020-03-15T00:00:00,2020-03-17T04:32:23.763,20
,TA210,686520,86,Подольск2,2020-03-17T04:28:00,5021463302925,M-Mos00276852,1797,8852783,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,TA269,686520,1-3 мес,Подольск2,2020-03-17T04:28:00,5021463307012,M-Mos00276852,7990,11413941,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,TA481,686520,68,Подольск2,2020-03-17T04:28:00,8712930032410,M-Mos00276852,14995,8868567,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TB562,686520,104,Подольск2,2020-03-17T04:28:00,5021463374564,M-Mos00276852,12995,10142011,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,TC489_TC053,686520,134,Подольск2,2020-03-17T04:28:00,5021463458783,M-Mos00276852,11976,8606441,2020-03-15T00:00:00,2020-03-17T04:32:23.763,24
,TD443,686520,122,Подольск2,2020-03-17T04:28:00,5021463478088,M-Mos00276852,6795,9354234,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VA014,686520,74,Подольск2,2020-03-17T04:28:00,5021464129453,M-Mos00276852,4995,11339488,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB285,686520,140,Подольск2,2020-03-17T04:28:00,5021462583417,M-Mos00276852,798,11339506,2020-03-15T00:00:00,2020-03-17T04:32:23.763,2
,VB297,686520,104,Подольск2,2020-03-17T04:28:00,5021462587538,M-Mos00276852,8295,11339511,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB371,686520,122,Подольск2,2020-03-17T04:28:00,5021462102205,M-Mos00276852,11995,11339518,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB409,686520,104,Подольск2,2020-03-17T04:28:00,5021465407796,M-Mos00276852,4995,11339523,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB622,686520,140,Подольск2,2020-03-17T04:28:00,5021464087029,M-Mos00276852,10495,11339534,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB708,686520,116,Подольск2,2020-03-17T04:28:00,5021464088514,M-Mos00276852,1995,11339538,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
,VB708,686520,92,Подольск2,2020-03-17T04:28:00,5021464088477,M-Mos00276852,1197,11339538,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VB755,686520,104,Подольск2,2020-03-17T04:28:00,5021464091859,M-Mos00276852,3990,11339541,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VC255,686520,110,Подольск2,2020-03-17T04:28:00,5021464181185,M-Mos00276852,5877,11339566,2020-03-15T00:00:00,2020-03-17T04:32:23.763,3
,VC405,686520,128,Подольск2,2020-03-17T04:28:00,5021462277798,M-Mos00276852,3990,11339572,2020-03-15T00:00:00,2020-03-17T04:32:23.763,10
,VD001,686520,116,Подольск2,2020-03-17T04:28:00,5021462387275,M-Mos00276852,5495,11339579,2020-03-15T00:00:00,2020-03-17T04:32:23.763,5
